task_name,case_id,split,image,label,image_exists,label_exists
Task04_Hippocampus,hippocampus_145,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_145.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_145.nii.gz,1,1
Task04_Hippocampus,hippocampus_045,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_045.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_045.nii.gz,1,1
Task04_Hippocampus,hippocampus_034,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_034.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_034.nii.gz,1,1
Task04_Hippocampus,hippocampus_383,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_383.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_383.nii.gz,1,1
Task04_Hippocampus,hippocampus_049,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_049.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_049.nii.gz,1,1
Task04_Hippocampus,hippocampus_149,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_149.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_149.nii.gz,1,1
Task04_Hippocampus,hippocampus_057,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_057.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_057.nii.gz,1,1
Task04_Hippocampus,hippocampus_157,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_157.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_157.nii.gz,1,1
Task04_Hippocampus,hippocampus_102,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_102.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_102.nii.gz,1,1
Task04_Hippocampus,hippocampus_161,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_161.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_161.nii.gz,1,1
Task04_Hippocampus,hippocampus_173,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_173.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_173.nii.gz,1,1
Task04_Hippocampus,hippocampus_370,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_370.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_370.nii.gz,1,1
Task04_Hippocampus,hippocampus_301,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_301.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_301.nii.gz,1,1
Task04_Hippocampus,hippocampus_180,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_180.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_180.nii.gz,1,1
Task04_Hippocampus,hippocampus_337,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_337.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_337.nii.gz,1,1
Task04_Hippocampus,hippocampus_229,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_229.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_229.nii.gz,1,1
Task04_Hippocampus,hippocampus_329,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_329.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_329.nii.gz,1,1
Task04_Hippocampus,hippocampus_354,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_354.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_354.nii.gz,1,1
Task04_Hippocampus,hippocampus_325,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_325.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_325.nii.gz,1,1
Task04_Hippocampus,hippocampus_225,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_225.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_225.nii.gz,1,1
Task04_Hippocampus,hippocampus_092,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_092.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_092.nii.gz,1,1
Task04_Hippocampus,hippocampus_358,train,data/raw/extracted/Task04_Hippocampus/imagesTr/hippocampus_358.nii.gz,data/raw/extracted/Task04_Hippocampus/labelsTr/hippocampus_358.nii.gz,1,1
Task04_Hippocampus,hippocampus_002,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_002.nii.gz,,1,0
Task04_Hippocampus,hippocampus_005,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_005.nii.gz,,1,0
Task04_Hippocampus,hippocampus_009,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_009.nii.gz,,1,0
Task04_Hippocampus,hippocampus_010,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_010.nii.gz,,1,0
Task04_Hippocampus,hippocampus_012,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_012.nii.gz,,1,0
Task04_Hippocampus,hippocampus_013,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_013.nii.gz,,1,0
Task04_Hippocampus,hippocampus_016,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_016.nii.gz,,1,0
Task04_Hippocampus,hippocampus_018,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_018.nii.gz,,1,0
Task04_Hippocampus,hippocampus_021,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_021.nii.gz,,1,0
Task04_Hippocampus,hippocampus_022,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_022.nii.gz,,1,0
Task04_Hippocampus,hippocampus_027,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_027.nii.gz,,1,0
Task04_Hippocampus,hippocampus_028,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_028.nii.gz,,1,0
Task04_Hippocampus,hippocampus_029,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_029.nii.gz,,1,0
Task04_Hippocampus,hippocampus_030,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_030.nii.gz,,1,0
Task04_Hippocampus,hippocampus_043,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_043.nii.gz,,1,0
Task04_Hippocampus,hippocampus_047,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_047.nii.gz,,1,0
Task04_Hippocampus,hippocampus_054,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_054.nii.gz,,1,0
Task04_Hippocampus,hippocampus_055,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_055.nii.gz,,1,0
Task04_Hippocampus,hippocampus_059,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_059.nii.gz,,1,0
Task04_Hippocampus,hippocampus_061,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_061.nii.gz,,1,0
Task04_Hippocampus,hippocampus_062,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_062.nii.gz,,1,0
Task04_Hippocampus,hippocampus_063,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_063.nii.gz,,1,0
Task04_Hippocampus,hippocampus_066,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_066.nii.gz,,1,0
Task04_Hippocampus,hippocampus_069,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_069.nii.gz,,1,0
Task04_Hippocampus,hippocampus_071,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_071.nii.gz,,1,0
Task04_Hippocampus,hippocampus_072,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_072.nii.gz,,1,0
Task04_Hippocampus,hippocampus_073,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_073.nii.gz,,1,0
Task04_Hippocampus,hippocampus_076,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_076.nii.gz,,1,0
Task04_Hippocampus,hippocampus_078,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_078.nii.gz,,1,0
Task04_Hippocampus,hippocampus_079,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_079.nii.gz,,1,0
Task04_Hippocampus,hippocampus_080,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_080.nii.gz,,1,0
Task04_Hippocampus,hippocampus_081,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_081.nii.gz,,1,0
Task04_Hippocampus,hippocampus_082,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_082.nii.gz,,1,0
Task04_Hippocampus,hippocampus_100,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_100.nii.gz,,1,0
Task04_Hippocampus,hippocampus_103,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_103.nii.gz,,1,0
Task04_Hippocampus,hippocampus_110,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_110.nii.gz,,1,0
Task04_Hippocampus,hippocampus_111,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_111.nii.gz,,1,0
Task04_Hippocampus,hippocampus_112,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_112.nii.gz,,1,0
Task04_Hippocampus,hippocampus_113,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_113.nii.gz,,1,0
Task04_Hippocampus,hippocampus_115,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_115.nii.gz,,1,0
Task04_Hippocampus,hippocampus_116,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_116.nii.gz,,1,0
Task04_Hippocampus,hippocampus_117,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_117.nii.gz,,1,0
Task04_Hippocampus,hippocampus_118,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_118.nii.gz,,1,0
Task04_Hippocampus,hippocampus_119,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_119.nii.gz,,1,0
Task04_Hippocampus,hippocampus_120,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_120.nii.gz,,1,0
Task04_Hippocampus,hippocampus_121,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_121.nii.gz,,1,0
Task04_Hippocampus,hippocampus_122,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_122.nii.gz,,1,0
Task04_Hippocampus,hippocampus_128,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_128.nii.gz,,1,0
Task04_Hippocampus,hippocampus_129,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_129.nii.gz,,1,0
Task04_Hippocampus,hippocampus_131,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_131.nii.gz,,1,0
Task04_Hippocampus,hippocampus_134,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_134.nii.gz,,1,0
Task04_Hippocampus,hippocampus_137,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_137.nii.gz,,1,0
Task04_Hippocampus,hippocampus_139,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_139.nii.gz,,1,0
Task04_Hippocampus,hippocampus_140,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_140.nii.gz,,1,0
Task04_Hippocampus,hippocampus_147,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_147.nii.gz,,1,0
Task04_Hippocampus,hippocampus_151,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_151.nii.gz,,1,0
Task04_Hippocampus,hippocampus_153,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_153.nii.gz,,1,0
Task04_Hippocampus,hippocampus_159,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_159.nii.gz,,1,0
Task04_Hippocampus,hippocampus_167,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_167.nii.gz,,1,0
Task04_Hippocampus,hippocampus_168,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_168.nii.gz,,1,0
Task04_Hippocampus,hippocampus_179,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_179.nii.gz,,1,0
Task04_Hippocampus,hippocampus_182,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_182.nii.gz,,1,0
Task04_Hippocampus,hippocampus_183,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_183.nii.gz,,1,0
Task04_Hippocampus,hippocampus_186,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_186.nii.gz,,1,0
Task04_Hippocampus,hippocampus_187,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_187.nii.gz,,1,0
Task04_Hippocampus,hippocampus_191,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_191.nii.gz,,1,0
Task04_Hippocampus,hippocampus_192,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_192.nii.gz,,1,0
Task04_Hippocampus,hippocampus_196,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_196.nii.gz,,1,0
Task04_Hippocampus,hippocampus_198,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_198.nii.gz,,1,0
Task04_Hippocampus,hippocampus_200,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_200.nii.gz,,1,0
Task04_Hippocampus,hippocampus_201,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_201.nii.gz,,1,0
Task04_Hippocampus,hippocampus_202,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_202.nii.gz,,1,0
Task04_Hippocampus,hippocampus_206,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_206.nii.gz,,1,0
Task04_Hippocampus,hippocampus_208,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_208.nii.gz,,1,0
Task04_Hippocampus,hippocampus_209,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_209.nii.gz,,1,0
Task04_Hippocampus,hippocampus_211,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_211.nii.gz,,1,0
Task04_Hippocampus,hippocampus_213,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_213.nii.gz,,1,0
Task04_Hippocampus,hippocampus_214,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_214.nii.gz,,1,0
Task04_Hippocampus,hippocampus_218,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_218.nii.gz,,1,0
Task04_Hippocampus,hippocampus_237,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_237.nii.gz,,1,0
Task04_Hippocampus,hippocampus_239,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_239.nii.gz,,1,0
Task04_Hippocampus,hippocampus_240,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_240.nii.gz,,1,0
Task04_Hippocampus,hippocampus_241,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_241.nii.gz,,1,0
Task04_Hippocampus,hippocampus_246,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_246.nii.gz,,1,0
Task04_Hippocampus,hippocampus_247,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_247.nii.gz,,1,0
Task04_Hippocampus,hippocampus_254,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_254.nii.gz,,1,0
Task04_Hippocampus,hippocampus_255,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_255.nii.gz,,1,0
Task04_Hippocampus,hippocampus_256,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_256.nii.gz,,1,0
Task04_Hippocampus,hippocampus_258,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_258.nii.gz,,1,0
Task04_Hippocampus,hippocampus_262,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_262.nii.gz,,1,0
Task04_Hippocampus,hippocampus_266,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_266.nii.gz,,1,0
Task04_Hippocampus,hippocampus_267,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_267.nii.gz,,1,0
Task04_Hippocampus,hippocampus_270,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_270.nii.gz,,1,0
Task04_Hippocampus,hippocampus_271,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_271.nii.gz,,1,0
Task04_Hippocampus,hippocampus_272,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_272.nii.gz,,1,0
Task04_Hippocampus,hippocampus_273,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_273.nii.gz,,1,0
Task04_Hippocampus,hippocampus_275,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_275.nii.gz,,1,0
Task04_Hippocampus,hippocampus_278,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_278.nii.gz,,1,0
Task04_Hippocampus,hippocampus_281,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_281.nii.gz,,1,0
Task04_Hippocampus,hippocampus_283,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_283.nii.gz,,1,0
Task04_Hippocampus,hippocampus_284,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_284.nii.gz,,1,0
Task04_Hippocampus,hippocampus_285,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_285.nii.gz,,1,0
Task04_Hippocampus,hippocampus_291,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_291.nii.gz,,1,0
Task04_Hippocampus,hippocampus_293,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_293.nii.gz,,1,0
Task04_Hippocampus,hippocampus_306,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_306.nii.gz,,1,0
Task04_Hippocampus,hippocampus_307,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_307.nii.gz,,1,0
Task04_Hippocampus,hippocampus_312,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_312.nii.gz,,1,0
Task04_Hippocampus,hippocampus_313,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_313.nii.gz,,1,0
Task04_Hippocampus,hippocampus_315,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_315.nii.gz,,1,0
Task04_Hippocampus,hippocampus_323,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_323.nii.gz,,1,0
Task04_Hippocampus,hippocampus_324,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_324.nii.gz,,1,0
Task04_Hippocampus,hippocampus_339,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_339.nii.gz,,1,0
Task04_Hippocampus,hippocampus_342,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_342.nii.gz,,1,0
Task04_Hippocampus,hippocampus_344,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_344.nii.gz,,1,0
Task04_Hippocampus,hippocampus_346,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_346.nii.gz,,1,0
Task04_Hippocampus,hippocampus_347,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_347.nii.gz,,1,0
Task04_Hippocampus,hippocampus_348,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_348.nii.gz,,1,0
Task04_Hippocampus,hippocampus_357,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_357.nii.gz,,1,0
Task04_Hippocampus,hippocampus_362,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_362.nii.gz,,1,0
Task04_Hippocampus,hippocampus_364,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_364.nii.gz,,1,0
Task04_Hippocampus,hippocampus_365,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_365.nii.gz,,1,0
Task04_Hippocampus,hippocampus_369,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_369.nii.gz,,1,0
Task04_Hippocampus,hippocampus_371,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_371.nii.gz,,1,0
Task04_Hippocampus,hippocampus_377,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_377.nii.gz,,1,0
Task04_Hippocampus,hippocampus_379,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_379.nii.gz,,1,0
Task04_Hippocampus,hippocampus_382,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_382.nii.gz,,1,0
Task04_Hippocampus,hippocampus_384,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_384.nii.gz,,1,0
Task04_Hippocampus,hippocampus_388,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_388.nii.gz,,1,0
Task04_Hippocampus,hippocampus_391,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_391.nii.gz,,1,0
Task04_Hippocampus,hippocampus_392,test,data/raw/extracted/Task04_Hippocampus/imagesTs/hippocampus_392.nii.gz,,1,0
Task05_Prostate,prostate_16,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_16.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_16.nii.gz,1,1
Task05_Prostate,prostate_04,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_04.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_04.nii.gz,1,1
Task05_Prostate,prostate_32,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_32.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_32.nii.gz,1,1
Task05_Prostate,prostate_20,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_20.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_20.nii.gz,1,1
Task05_Prostate,prostate_43,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_43.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_43.nii.gz,1,1
Task05_Prostate,prostate_18,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_18.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_18.nii.gz,1,1
Task05_Prostate,prostate_06,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_06.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_06.nii.gz,1,1
Task05_Prostate,prostate_14,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_14.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_14.nii.gz,1,1
Task05_Prostate,prostate_41,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_41.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_41.nii.gz,1,1
Task05_Prostate,prostate_34,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_34.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_34.nii.gz,1,1
Task05_Prostate,prostate_38,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_38.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_38.nii.gz,1,1
Task05_Prostate,prostate_10,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_10.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_10.nii.gz,1,1
Task05_Prostate,prostate_02,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_02.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_02.nii.gz,1,1
Task05_Prostate,prostate_24,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_24.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_24.nii.gz,1,1
Task05_Prostate,prostate_47,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_47.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_47.nii.gz,1,1
Task05_Prostate,prostate_28,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_28.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_28.nii.gz,1,1
Task05_Prostate,prostate_00,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_00.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_00.nii.gz,1,1
Task05_Prostate,prostate_42,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_42.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_42.nii.gz,1,1
Task05_Prostate,prostate_21,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_21.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_21.nii.gz,1,1
Task05_Prostate,prostate_17,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_17.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_17.nii.gz,1,1
Task05_Prostate,prostate_40,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_40.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_40.nii.gz,1,1
Task05_Prostate,prostate_31,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_31.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_31.nii.gz,1,1
Task05_Prostate,prostate_07,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_07.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_07.nii.gz,1,1
Task05_Prostate,prostate_35,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_35.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_35.nii.gz,1,1
Task05_Prostate,prostate_44,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_44.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_44.nii.gz,1,1
Task05_Prostate,prostate_39,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_39.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_39.nii.gz,1,1
Task05_Prostate,prostate_01,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_01.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_01.nii.gz,1,1
Task05_Prostate,prostate_13,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_13.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_13.nii.gz,1,1
Task05_Prostate,prostate_46,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_46.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_46.nii.gz,1,1
Task05_Prostate,prostate_25,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_25.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_25.nii.gz,1,1
Task05_Prostate,prostate_29,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_29.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_29.nii.gz,1,1
Task05_Prostate,prostate_37,train,data/raw/extracted/Task05_Prostate/imagesTr/prostate_37.nii.gz,data/raw/extracted/Task05_Prostate/labelsTr/prostate_37.nii.gz,1,1
Task05_Prostate,prostate_03,test,data/raw/extracted/Task05_Prostate/imagesTs/prostate_03.nii.gz,,1,0
